,name,sector,industry,country,mktCap,fullTimeEmployees
0DZP.L,error,,,,,
0DZW.L,error,,,,,
0E0C.L,error,,,,,
0E0L.L,error,,,,,
0E0X.L,error,,,,,
0.L,error,,,,,
0E1L.L,error,,,,,
0E1Q.L,error,,,,,
0E1Y.L,error,,,,,
0E2B.L,error,,,,,
0E2F.L,error,,,,,
0E3C.L,delisted,,,,,
0E3R.L,ISHARES JP MORGAN EM CORPORATE ,,,,,
0E3T.L,error,,,,,
0E4J.L,error,,,,,
0E4K.L,error,,,,,
0E4Q.L,error,,,,,
0E4X.L,error,,,,,
0E5A.L,error,,,,,
0E5M.L,error,,,,,
0E5Y.L,error,,,,,
0E6H.L,error,,,,,
0E6R.L,error,,,,,
0E6Y.L,error,,,,,
0E7S.L,error,,,,,
0E9V.L,error,,,,,
0EA2.L,error,,,,,
0EBQ.L,delisted,,,,,
0EDE.L,NXP SEMICONDUCTORS NV NXP SEMIC,,,Netherlands,60493037568,29000
0EDM.L,error,,,,,
0EEE.L,error,,,,,
0EEI.L,error,,,,,
0EEV.L,error,,,,,
0EG8.L,error,,,,,
0EGH.L,error,,,,,
0EGI.L,error,,,,,
0EIB.L,error,,,,,
0EIE.L,F-SECURE OYJ F SECURE ORD SHS,,,Finland,585592896,1678
0EKE.L,delisted,,,,,
0EKR.L,error,,,,,
0ELC.L,error,,,,,
0ELV.L,GUERBET SA GUERBET ORD SHS,,,France,423740160,2600
0ENF.L,error,,,,,
0ENN.L,HORNBACH BAUMARKT AG HORNBACH-B,,,Germany,1056289344,21937
0EO8.L,error,,,,,
0EOF.L,HEXAGON COMPOSITES ASA HEXAGON ,,,Norway,4505911808,1060
0EPW.L,error,,,,,
0ES0.L,error,,,,,
0EUH.L,error,,,,,
0EV1.L,CARNIVAL CORP CARNIVAL ORD SHS,,,United States,19392706560,70000
0EVB.L,error,,,,,
0EVI.L,delisted,,,,,
0EW1.L,error,,,,,
0EWD.L,error,,,,,
0EWO.L,error,,,,,
0EWR.L,error,,,,,
0EXG.L,error,,,,,
0EXP.L,error,,,,,
0EYG.L,error,,,,,
0EYJ.L,error,,,,,
0F07.L,error,,,,,
0F08.L,error,,,,,
0F0J.L,error,,,,,
0F1N.L,error,,,,,
0F29.L,LASSILA & TIKANOJA OYJ LASSILA ,,,Finland,562535744,8139
0F2N.L,error,,,,,
0F2Q.L,error,,,,,
0F2S.L,error,,,,,
0F2Z.L,error,,,,,
0F4I.L,error,,,,,
0F4O.L,error,,,,,
0F58.L,error,,,,,
0F6I.L,error,,,,,
0F6L.L,error,,,,,
0F89.L,error,,,,,
0F8T.L,error,,,,,
0F8V.L,error,,,,,
0FA0.L,error,,,,,
0FB0.L,delisted,,,,,
0FBS.L,error,,,,,
0FC9.L,error,,,,,
0FDN.L,error,,,,,
0FDT.L,error,,,,,
0FF9.L,error,,,,,
0FFY.L,error,,,,,
0FGH.L,error,,,,,
0FGL.L,error,,,,,
0FH7.L,error,,,,,
0FHO.L,error,,,,,
0FHP.L,error,,,,,
0FHS.L,error,,,,,
0FI1.L,error,,,,,
0FI5.L,error,,,,,
0FIN.L,error,,,,,
0FIW.L,error,,,,,
0FIZ.L,error,,,,,
0FJ8.L,error,,,,,
0FJC.L,error,,,,,
0FLE.L,error,,,,,
0FM1.L,error,,,,,
0FM2.L,error,,,,,
0FMN.L,error,,,,,
0FMO.L,error,,,,,
0FNZ.L,error,,,,,
0FP9.L,error,,,,,
0FPB.L,error,,,,,
0FQ8.L,PHAROL SGPS SA PHAROL SGPS ORD ,,,Portugal,93983360,8
0FQI.L,error,,,,,
0FQR.L,error,,,,,
0FRI.L,error,,,,,
0FRJ.L,delisted,,,,,
0FRW.L,error,,,,,
0FS8.L,REC SILICON ASA RENEWABLE ENERG,,,Norway,44701036544,281
0FSO.L,error,,,,,
0FUT.L,error,,,,,
0FWN.L,error,,,,,
0FWY.L,error,,,,,
0G0X.L,error,,,,,
0G15.L,error,,,,,
0G1T.L,error,,,,,
0G29.L,SEMPERIT HOLDING AG SEMPERIT HO,,,Austria,775870784,6943
0G2C.L,error,,,,,
0G2X.L,error,,,,,
0G2Z.L,error,,,,,
0G33.L,error,,,,,
0G34.L,delisted,,,,,
0G3L.L,error,,,,,
0G3T.L,error,,,,,
0G40.L,error,,,,,
0G51.L,delisted,,,,,
0G5B.L,error,,,,,
0G67.L,error,,,,,
0G68.L,error,,,,,
0G6T.L,delisted,,,,,
0G6W.L,error,,,,,
0G73.L,error,,,,,
0G77.L,error,,,,,
0G7B.L,error,,,,,
0G7F.L,delisted,,,,,
0G8C.L,error,,,,,
0G8Z.L,error,,,,,
0G99.L,error,,,,,
0G9J.L,error,,,,,
0G9W.L,error,,,,,
0GA3.L,error,,,,,
0GAF.L,error,,,,,
0GB7.L,error,,,,,
0GBH.L,error,,,,,
0GC8.L,error,,,,,
0GD5.L,error,,,,,
0GDH.L,error,,,,,
0GDR.L,error,,,,,
0GDU.L,PARADOX INTERACTIVE AB (PUBL) P,,,Sweden,15639014400,662
0GE4.L,error,,,,,
0GEA.L,error,,,,,
0GEG.L,VAISALA OYJ VAISALA ORD SHS,,,Finland,1437482624,1933
0GF6.L,delisted,,,,,
0GFN.L,error,,,,,
0GGH.L,error,,,,,
0GHF.L,error,,,,,
0GHX.L,CLIMEON AB (PUBL) CLIMEON ORD S,,,Sweden,2752076288,76
0GJK.L,error,,,,,
0GJN.L,delisted,,,,,
0GJS.L,error,,,,,
0GKA.L,error,,,,,
0GLY.L,error,,,,,
0GM2.L,error,,,,,
0GM9.L,error,,,,,
0GMG.L,error,,,,,
0GN6.L,error,,,,,
0GNK.L,error,,,,,
0GNV.L,error,,,,,
0GNX.L,error,,,,,
0GO4.L,delisted,,,,,
0GOX.L,error,,,,,
0GQE.L,error,,,,,
0GRG.L,error,,,,,
0GRK.L,error,,,,,
0GRP.L,error,,,,,
0GRX.L,delisted,,,,,
0GRZ.L,error,,,,,
0GSE.L,error,,,,,
0GSS.L,error,,,,,
0GT1.L,delisted,,,,,
0GT3.L,error,,,,,
0GT7.L,error,,,,,
0GTM.L,error,,,,,
0GTN.L,error,,,,,
0GTO.L,KAPSCH TRAFFICCOM AG KAPSCH TRA,,,Austria,173371712,4725
0GTR.L,delisted,,,,,
0GUO.L,error,,,,,
0GUX.L,error,,,,,
0GVS.L,CATENA AB CATENA ORD SHS,,,Sweden,3288654592,46
0GW0.L,error,,,,,
0GW3.L,error,,,,,
0GW8.L,error,,,,,
0GWB.L,delisted,,,,,
0GWI.L,error,,,,,
0GWL.L,error,,,,,
0GWS.L,error,,,,,
0GXJ.L,error,,,,,
0GXK.L,error,,,,,
0GY8.L,error,,,,,
0GYM.L,error,,,,,
0GYQ.L,VARTA AG VARTA ORD SHS,,,Germany,1573374720,4584
0GZB.L,PROBI AB PROBI ORD SHS,,,Sweden,5602229760,183
0GZK.L,delisted,,,,,
0GZV.L,delisted,,,,,
0GZX.L,error,,,,,
0H00.L,error,,,,,
0H0G.L,delisted,,,,,
0H0U.L,error,,,,,
0H13.L,error,,,,,
0H19.L,OREXO AB OREXO ORD SHS,,,Sweden,1239194752,137
0H1C.L,error,,,,,
0H1I.L,error,,,,,
0H22.L,error,,,,,
0H2W.L,error,,,,,
0H2Z.L,delisted,,,,,
0H30.L,error,,,,,
0H38.L,PRICER AB PRICER B ORD SHS,,,Sweden,3836438528,163
0H3Q.L,error,,,,,
0H3T.L,error,,,,,
0H4A.L,error,,,,,
0H4N.L,error,,,,,
0H59.L,error,,,,,
0H65.L,error,,,,,
0H6G.L,AES CORP AES ORD SHS,,,United States,17445945344,8162
0H6I.L,error,,,,,
0H6T.L,error,,,,,
0H6X.L,error,,,,,
0H7D.L,delisted,,,,,
0H7I.L,delisted,,,,,
0H7O.L,error,,,,,
0H8X.L,error,,,,,
0H9M.L,error,,,,,
0H9P.L,error,,,,,
0H9X.L,error,,,,,
0HA0.L,error,,,,,
0HA5.L,error,,,,,
0HA8.L,error,,,,,
0HA9.L,error,,,,,
0HAA.L,error,,,,,
0HAC.L,error,,,,,
0HAF.L,error,,,,,
0HAG.L,error,,,,,
0HAH.L,error,,,,,
0HAI.L,error,,,,,
0HAL.L,error,,,,,
0HAN.L,error,,,,,
0HAR.L,delisted,,,,,
0HAT.L,error,,,,,
0HAU.L,error,,,,,
0HAV.L,AGILENT TECHNOLOGIES INC AGILEN,,,United States,43038687232,16400
0HAZ.L,error,,,,,
0HB1.L,error,,,,,
0HB2.L,error,,,,,
0HB4.L,error,,,,,
0HB5.L,error,,,,,
0HB7.L,error,,,,,
0HB9.L,error,,,,,
0HBA.L,delisted,,,,,
0HBC.L,delisted,,,,,
0HBF.L,error,,,,,
0HBH.L,AIR PRODUCTS AND CHEMICALS INC ,,,United States,65688354816,19000
0HBL.L,error,,,,,
0HBP.L,delisted,,,,,
0HBQ.L,AKAMAI TECHNOLOGIES INC AKAMAI ,,,United States,17855291392,8368
0HBT.L,error,,,,,
0HBY.L,error,,,,,
0HC0.L,delisted,,,,,
0HCC.L,error,,,,,
0HCI.L,delisted,,,,,
0HCR.L,ALLIANCE DATA SYSTEMS CORP ALLI,,,United States,6163192832,8000
0HCU.L,error,,,,,
0HD9.L,error,,,,,
0HDH.L,error,,,,,
0HDJ.L,error,,,,,
0HDK.L,error,,,,,
0HDM.L,error,,,,,
0HDP.L,error,,,,,
0HDQ.L,error,,,,,
0HDR.L,error,,,,,
0HDU.L,error,,,,,
0HDY.L,GOLAR LNG LTD GOLAR LNG ORD SHS,,,Bermuda,832459776,1703
0HE6.L,AMERICAN AIRLINES GROUP INC AME,,,United States,19322107904,113200
0HEQ.L,error,,,,,
0HEZ.L,error,,,,,
0HFD.L,error,,,,,
0HFR.L,ANAVEX LIFE SCIENCES CORP ANAVE,,,United States,706262080,20
0HG8.L,ANTHEM INC ANTHEM ORD SHS,,,United States,99370663936,83400
0HGC.L,error,,,,,
0HGZ.L,error,,,,,
0HH0.L,error,,,,,
0HHI.L,error,,,,,
0HHT.L,error,,,,,
0HHU.L,error,,,,,
0HIT.L,error,,,,,
0HIY.L,error,,,,,
0HJC.L,error,,,,,
0HJF.L,AUTODESK INC AUTODESK ORD SHS,,,United States,66776285184,11500
0HJI.L,AUTOMATIC DATA PROCESSING INC A,,,United States,81426227200,58000
0HJL.L,AUTOZONE INC AUTOZONE ORD SHS,,,United States,35780272128,60000
0HK4.L,error,,,,,
0HKE.L,error,,,,,
0HKF.L,AXSOME THERAPEUTICS INC AXSOME ,,,United States,3165228288,60
0HL5.L,BALL CORP BALL ORD SHS,,,United States,31909150720,21500
0HL8.L,error,,,,,
0HLE.L,error,,,,,
0HLQ.L,error,,,,,
0HLU.L,error,,,,,
0HM0.L,error,,,,,
0HMZ.L,error,,,,,
0HN1.L,BERRY GLOBAL GROUP INC BERRY GL,,,United States,5717919232,47000
0HN3.L,BHP BILLITON LTD BHP BILLITON A,,,Australia,272718282752,31589
0HNH.L,error,,,,,
0HNZ.L,error,,,,,
0HOH.L,BLUEBIRD BIO INC BLUEBIRD BIO O,,,United States,1663567872,1201
0HOJ.L,error,,,,,
0HOU.L,BORGWARNER INC BORGWARNER ORD S,,,United States,8852481024,49700
0HOV.L,error,,,,,
0HOY.L,BOSTON SCIENTIFIC CORP BOSTON S,,,United States,60461666304,38000
0HPP.L,error,,,,,
0HQN.L,error,,,,,
0HQU.L,CF INDUSTRIES HOLDINGS INC CF I,,,United States,10925867008,2970
0HQW.L,error,,,,,
0HR3.L,error,,,,,
0HRJ.L,CSX CORP CSX ORD SHS,,,United States,82283560960,19000
0HRZ.L,CABOT OIL & GAS CORP CABOT OIL ,,,United States,6998768128,503
0HT4.L,CAPITAL ONE FINANCIAL CORP CAPI,,,United States,73576087552,51700
0HTF.L,error,,,,,
0HTP.L,error,,,,,
0HTZ.L,error,,,,,
0HV2.L,error,,,,,
0HV8.L,error,,,,,
0HVA.L,error,,,,,
0HVB.L,CENTENE CORP CENTENE ORD SHS,,,United States,25349382144,71300
0HVF.L,CENTERPOINT ENERGY INC CENTERPO,,,United States,12249114624,9541
0HVP.L,error,,,,,
0HW0.L,error,,,,,
0HW4.L,CHARTER COMMUNICATIONS INC CHAR,,,United States,170618486784,96100
0HWG.L,CHEMOURS CO CHEMOURS ORD SHS,,,United States,5250614272,6500
0HWL.L,error,,,,,
0HX8.L,error,,,,,
0HXB.L,error,,,,,
0HY2.L,error,,,,,
0HYI.L,error,,,,,
0HYP.L,error,,,,,
0HYR.L,CITRIX SYSTEMS INC CITRIX SYSTE,,,United States,18678220800,9000
0HZC.L,error,,,,,
0HZD.L,delisted,,,,,
0I0H.L,CLEVELAND-CLIFFS INC CLEVELAND ,,,United States,5209308672,25000
0I0L.L,error,,,,,
0I0N.L,CLOUDERA INC CLOUDERA ORD SHS,,,United States,3450993408,2728
0I0T.L,error,,,,,
0I14.L,COGNEX CORP COGNEX ORD SHS,,,United States,15735746560,2055
0I1W.L,ROYAL CARIBBEAN CRUISES LTD ROY,,,United States,18009229312,84900
0I2R.L,error,,,,,
0I2T.L,error,,,,,
0I3G.L,error,,,,,
0I3I.L,error,,,,,
0I3Q.L,error,,,,,
0I3T.L,error,,,,,
0I3Z.L,error,,,,,
0I47.L,COSTCO WHOLESALE CORP COSTCO WH,,,United States,162504359936,156000
0I4P.L,CREDIT SUISSE GROUP AG CREDIT S,,,Switzerland,24705460224,49090
0I4Q.L,CREE INC CREE ORD SHS,,,United States,9976905728,5130
0I4X.L,error,,,,,
0I50.L,CTRIP.COM INTERNATIONAL LTD CTR,,,China,,33400
0I5O.L,error,,,,,
0I5P.L,error,,,,,
0I6Q.L,error,,,,,
0I77.L,DARDEN RESTAURANTS INC DARDEN R,,,United States,10726285312,177895
0I8Y.L,error,,,,,
0I9L.L,error,,,,,
0IA2.L,DIREXION DAILY S&P 500 BULL 3X ,,,,,
0IAH.L,error,,,,,
0IAX.L,delisted,,,,,
0IB0.L,error,,,,,
0IBN.L,error,,,,,
0ICI.L,error,,,,,
0ICP.L,error,,,,,
0ICU.L,error,,,,,
0IDA.L,DYNAVAX TECHNOLOGIES CORP DYNAV,,,United States,212722688,245
0IDU.L,error,,,,,
0IE9.L,error,,,,,
0IEF.L,error,,,,,
0IFM.L,error,,,,,
0IFR.L,error,,,,,
0IGA.L,error,,,,,
0IGF.L,error,,,,,
0IH4.L,error,,,,,
0IHK.L,error,,,,,
0IHM.L,error,,,,,
0IHP.L,ENTERGY CORP ENTERGY ORD SHS,,,United States,21695217664,13400
0II2.L,error,,,,,
0II4.L,EQUINIX INC EQUINIX REIT,,,United States,60157304832,10207
0IID.L,error,,,,,
0IIF.L,error,,,,,
0IIH.L,delisted,,,,,
0IIM.L,error,,,,,
0IIO.L,error,,,,,
0IJO.L,error,,,,,
0IJV.L,EXTRA SPACE STORAGE INC EXTRA S,,,United States,19773583360,4013
0IJW.L,EXTREME NETWORKS INC EXTREME NE,,,United States,1391115136,2584
0IK2.L,FLIR SYSTEMS INC FLIR SYSTEMS O,,,United States,7975714304,4179
0IKH.L,error,,,,,
0IKJ.L,delisted,,,,,
0IKW.L,FASTENAL CO FASTENAL ORD SHS,,,United States,15257163776,18094
0IL0.L,error,,,,,
0ILI.L,error,,,,,
0ILL.L,error,,,,,
0ILW.L,FIDELITY NATIONAL INFORMATION S,,,United States,48912187392,62000
0IM3.L,error,,,,,
0IMT.L,PHOTOCURE ASA PHOTOCURE ORD SHS,,,Norway,2637955840,
0IN2.L,error,,,,,
0IN3.L,error,,,,,
0INB.L,error,,,,,
0IND.L,error,,,,,
0IO2.L,error,,,,,
0IP1.L,error,,,,,
0IP9.L,FISERV INC FISERV ORD SHS,,,United States,24729227264,44000
0IPC.L,error,,,,,
0IPD.L,error,,,,,
0IPT.L,error,,,,,
0IPY.L,error,,,,,
0IQC.L,error,,,,,
0IQU.L,error,,,,,
0IR9.L,FORTINET INC FORTINET ORD SHS,,,United States,34183129088,8238
0IRE.L,FORTIVE CORP FORTIVE ORD SHS,,,United States,22997061632,17000
0IRF.L,error,,,,,
0IRK.L,ALTAREA SCA ALTAREA ORD SHS,,,France,2668780544,
0IRN.L,FORTUNE BRANDS HOME & SECURITY ,,,United States,15062312960,27500
0IS8.L,error,,,,,
0ISM.L,error,,,,,
0IT3.L,error,,,,,
0ITS.L,error,,,,,
0ITV.L,error,,,,,
0IU8.L,error,,,,,
0IUE.L,error,,,,,
0IUJ.L,error,,,,,
0IUQ.L,error,,,,,
0IUV.L,error,,,,,
0IV3.L,GERON CORP GERON ORD SHS,,,United States,261373856,53
0IVJ.L,error,,,,,
0IVM.L,error,,,,,
0IVW.L,INNOFACTOR OYJ GLENCORE UNSPONS,,,Switzerland,49625513984,87822
0IW3.L,error,,,,,
0IW5.L,error,,,,,
0IW7.L,GLOBAL PAYMENTS INC GLOBAL PAYM,,,United States,33770780672,24000
0IWU.L,FABASOFT AG FABASOFT ORD SHS,,,Austria,511240064,318
0IWV.L,VAN DE VELDE NV VAN DE VELDE OR,,,Belgium,351174592,1501
0IX0.L,error,,,,,
0IXL.L,error,,,,,
0IXT.L,error,,,,,
0IXY.L,error,,,,,
0IXZ.L,delisted,,,,,
0IY1.L,error,,,,,
0IYF.L,error,,,,,
0IYG.L,GLOBAL X LITHIUM & BATTERY TECH,,,,,
0IYS.L,error,,,,,
0IYU.L,error,,,,,
0IZ6.L,error,,,,,
0IZ8.L,error,,,,,
0IZC.L,error,,,,,
0IZM.L,ABG SUNDAL COLLIER HOLDING ASA ,,,Norway,3236333312,300
0J04.L,delisted,,,,,
0J0E.L,error,,,,,
0J1G.L,GUIDEWIRE SOFTWARE INC GUIDEWIR,,,United States,7633261568,2788
0J1N.L,error,,,,,
0J1R.L,HCA HEALTHCARE INC HCA HEALTHCA,,,United States,35265974272,195000
0J1Z.L,error,,,,,
0J2R.L,delisted,,,,,
0J2X.L,HANESBRANDS INC HANESBRANDS ORD,,,United States,7645559296,56000
0J39.L,error,,,,,
0J3F.L,delisted,,,,,
0J3H.L,HARTFORD FINANCIAL SERVICES GRO,,,United States,23849631744,18500
0J3X.L,error,,,,,
0J4M.L,error,,,,,
0J50.L,error,,,,,
0J5Q.L,HOLOGIC INC HOLOGIC ORD SHS,,,United States,17624600576,5814
0J6V.L,error,,,,,
0J6X.L,error,,,,,
0J6Y.L,delisted,,,,,
0J75.L,error,,,,,
0J7U.L,error,,,,,
0J7X.L,error,,,,,
0J86.L,IPG PHOTONICS CORP IPG PHOTONIC,,,United States,11898664960,6060
0J8W.L,ILLINOIS TOOL WORKS INC ILLINOI,,,United States,75271938048,43000
0J9C.L,error,,,,,
0J9O.L,MANZ AG MANZ ORD SHS,,,Germany,427552992,1382
0JBY.L,error,,,,,
0JCO.L,error,,,,,
0JD3.L,error,,,,,
0JDI.L,error,,,,,
0JDM.L,IQVIA HOLDINGS INC IQVIA HOLDIN,,,United States,20373110784,72000
0JDP.L,IRON MOUNTAIN INC IRON MOUNTAIN,,,United States,11306295296,24000
0JDU.L,error,,,,,
0JE5.L,error,,,,,
0JEW.L,error,,,,,
0JEZ.L,error,,,,,
0JFM.L,ISHARES TRUST S & P GLOBAL  * I,,,,1949335936,
0JFP.L,error,,,,,
0JFT.L,error,,,,,
0JG5.L,error,,,,,
0JGB.L,ISHARES NASDAQ BIOTECHNOLOGY IS,,,,10747526144,
0JGL.L,error,,,,,
0JH3.L,error,,,,,
0JH4.L,error,,,,,
0JHN.L,error,,,,,
0JHU.L,error,,,,,
0JI9.L,error,,,,,
0JJJ.L,ISHARES DOW JONES US MEDICAL DE,,,,,
0JJM.L,error,,,,,
0JJP.L,error,,,,,
0JK4.L,error,,,,,
0JLQ.L,error,,,,,
0JLW.L,error,,,,,
0JM2.L,error,,,,,
0JMU.L,error,,,,,
0JN9.L,delisted,,,,,
0JNI.L,delisted,,,,,
0JOE.L,error,,,,,
0JOI.L,JACOBS ENGINEERING GROUP INC JA,,,United States,18426982400,55000
0JPB.L,error,,,,,
0JQ4.L,error,,,,,
0JQQ.L,ARCHER DANIELS MIDLAND CO ARCHE,,,United States,34118848512,37575
0JQR.L,error,,,,,
0JR1.L,error,,,,,
0JR2.L,KINDER MORGAN INC KINDER MORGAN,,,United States,39119511552,10524
0JRL.L,KOHLS CORP KOHL'S ORD SHS,,,United States,9605808128,110000
0JS2.L,KROGER CO KROGER ORD SHS,,,United States,29012189184,465000
0JSU.L,SIPEF NV SIPEF ORD SHS,,,Belgium,483173760,21634
0JT5.L,LAM RESEARCH CORP LAM RESEARCH ,,,United States,94303838208,13100
0JTZ.L,error,,,,,
0JVS.L,error,,,,,
0JWO.L,error,,,,,
0JX9.L,error,,,,,
0JXF.L,error,,,,,
0JXG.L,error,,,,,
0JXZ.L,error,,,,,
0JYM.L,error,,,,,
0JYO.L,error,,,,,
0JYZ.L,LOOMIS AB LOOMIS ORD SHS,,,Sweden,17398849536,23000
0JZ0.L,MARTIN MARIETTA MATERIALS INC M,,,United States,22129127424,8700
0JZ1.L,MASCO CORP MASCO ORD SHS,,,United States,18555293696,18000
0JZ8.L,error,,,,,
0JZM.L,MAXIM INTEGRATED PRODUCTS INC M,,,United States,26653054976,7115
0JZS.L,MCCORMICK & COMPANY INC MCCORMI,,,United States,11767547904,13000
0JZZ.L,MEDICAL PROPERTIES TRUST INC ME,,,United States,8688872448,106
0K11.L,error,,,,,
0K2F.L,error,,,,,
0K2K.L,error,,,,,
0K2P.L,error,,,,,
0K3H.L,error,,,,,
0K45.L,NCR CORP NCR ORD SHS,,,United States,5918849024,36000
0K4O.L,error,,,,,
0K5E.L,delisted,,,,,
0K69.L,error,,,,,
0K6F.L,NETAPP INC NETAPP ORD SHS,,,United States,20284751872,10800
0K6O.L,FARFETCH LTD FARFETCH CLASS A O,,,United Kingdom,14553827328,5441
0K6R.L,NEUROCRINE BIOSCIENCES INC NEUR,,,United States,9331434496,845
0K75.L,error,,,,,
0K78.L,error,,,,,
0K7F.L,error,,,,,
0K7J.L,error,,,,,
0K7U.L,NEWS CORP NEWS ORD SHS CLASS A,,,United States,15371759616,23500
0K7V.L,NEWS CORP NEWS ORD SHS CLASS B,,,United States,13853100032,23500
0K7X.L,error,,,,,
0K80.L,NEXTERA ENERGY INC NEXTERA ENER,,,United States,37586436096,14900
0K82.L,ASTM SPA ASTM ORD SHS,,,Italy,2352285952,6075
0K85.L,NINTENDO CO LTD NINTENDO ADR RE,,,Japan,72931622912,6200
0K8D.L,error,,,,,
0K8J.L,NORDSTROM INC NORDSTROM ORD SHS,,,United States,5779459072,62000
0K8M.L,NORFOLK SOUTHERN CORP NORFOLK S,,,United States,40845737984,19100
0K8N.L,error,,,,,
0K8W.L,error,,,,,
0K91.L,NORTHERN TRUST CORP NORTHERN TR,,,United States,25038886912,20600
0K92.L,NORTHROP GRUMMAN CORP NORTHROP ,,,United States,59841445888,97000
0K93.L,error,,,,,
0K95.L,error,,,,,
0K96.L,error,,,,,
0K9A.L,error,,,,,
0K9E.L,NOVARTIS AG NOVARTIS ADR REPRES,,,Switzerland,195285057536,110000
0K9H.L,error,,,,,
0K9K.L,NUANCE COMMUNICATIONS INC NUANC,,,United States,14679709696,7100
0K9L.L,NUCOR CORP NUCOR ORD SHS,,,United States,25327210496,26400
0K9N.L,error,,,,,
0K9O.L,NUTANIX INC NUTANIX ORD SHS CLA,,,United States,5031626240,6210
0K9P.L,error,,,,,
0K9V.L,error,,,,,
0K9W.L,delisted,,,,,
0KA0.L,delisted,,,,,
0KA1.L,error,,,,,
0KA3.L,error,,,,,
0KAB.L,O'REILLY AUTOMOTIVE INC O'REILL,,,United States,43021701120,77383
0KAV.L,error,,,,,
0KB3.L,error,,,,,
0KBI.L,KNORR BREMSE AG KNORR BREMSE OR,,,Germany,16479693824,27035
0KBK.L,OMNICOM GROUP INC OMNICOM GROUP,,,United States,18197245952,64100
0KBL.L,OMEGA HEALTHCARE INVESTORS INC ,,,United States,8439478272,68
0KBQ.L,error,,,,,
0KBS.L,error,,,,,
0KBT.L,error,,,,,
0KBZ.L,delisted,,,,,
0KC4.L,ON SEMICONDUCTOR CORP ON SEMICO,,,United States,15923742720,31000
0KCD.L,error,,,,,
0KCI.L,error,,,,,
0KCK.L,delisted,,,,,
0KCP.L,error,,,,,
0KD1.L,error,,,,,
0KDK.L,error,,,,,
0KED.L,delisted,,,,,
0KEF.L,error,,,,,
0KEH.L,error,,,,,
0KEI.L,PPG INDUSTRIES INC PPG INDUSTRI,,,United States,41052917760,46900
0KEQ.L,error,,,,,
0KF5.L,PALO ALTO NETWORKS INC PALO ALT,,,United States,33786464256,9038
0KFE.L,error,,,,,
0KFH.L,error,,,,,
0KFU.L,error,,,,,
0KFX.L,error,,,,,
