,name,sector,industry,country,mktCap,fullTimeEmployees
HUTL.TO,error,,,,,
HUV.TO,error,,,,,
HUZ.TO,error,,,,,
HWF.TO,error,,,,,
HWO.TO,HIGH ARCTIC ENERGY SERVICES INC,Energy,Oil & Gas Equipment & Services,Canada,58511644,395
HWX.TO,HEADWATER EXPLORATION INC,Energy,Oil & Gas E&P,Canada,764815552,18
HXCN.TO,error,,,,,
HXD.TO,error,,,,,
HXDM.TO,error,,,,,
HXDM.U.TO,delisted,,,,,
HXE.TO,error,,,,,
HXEM.TO,error,,,,,
HXF.TO,error,,,,,
HXH.TO,error,,,,,
HXQ.TO,error,,,,,
HXQ.U.TO,delisted,,,,,
HXS.TO,error,,,,,
HXS.U.TO,delisted,,,,,
HXT.TO,error,,,,,
HXT.U.TO,delisted,,,,,
HXU.TO,error,,,,,
HXX.TO,error,,,,,
HYI.TO,error,,,,,
HZD.TO,error,,,,,
HZM.TO,HORIZONTE MINERALS PLC,Basic Materials,Other Industrial Metals & Mining,United Kingdom,206132496,28
HZU.TO,error,,,,,
IAF.PR.B.TO,error,,,,,
IAF.PR.G.TO,error,,,,,
IAF.PR.I.TO,error,,,,,
IAG.TO,IA FINANCIAL CORPORATION,Financial Services,Insurance—Diversified,Canada,7458078720,
IBG.TO,IBI GROUP INC.,Industrials,Engineering & Construction,Canada,311399392,3000
IBG.DB.D.TO,error,,,,,
IBG.DB.E.TO,error,,,,,
ICE.TO,CANLAN ICE SPORTS CORP.,Consumer Cyclical,Leisure,Canada,52682732,
ICPB.TO,error,,,,,
IDG.TO,INDIGO BOOKS & MUSIC INC.,Consumer Cyclical,Specialty Retail,Canada,109096000,6000
IDR.TO,error,,,,,
IEMB.TO,error,,,,,
IFA.TO,IFABRIC CORP,Consumer Cyclical,Apparel Manufacturing,Canada,123112472,
IFC.TO,INTACT FINANCIAL CORPORATION,Financial Services,Insurance—Property & Casualty,Canada,21698691072,
IFC.PR.A.TO,error,,,,,
IFC.PR.C.TO,error,,,,,
IFC.PR.D.TO,error,,,,,
IFC.PR.E.TO,error,,,,,
IFC.PR.F.TO,error,,,,,
IFC.PR.G.TO,error,,,,,
IFC.PR.I.TO,error,,,,,
IFP.TO,INTERFOR CORPORATION,Basic Materials,Lumber & Wood Production,Canada,1721005952,2800
IFRF.TO,error,,,,,
IGAF.TO,error,,,,,
IGB.TO,error,,,,,
IGCF.TO,error,,,,,
IGLB.TO,error,,,,,
IGM.TO,IGM FINANCIAL INC.,Financial Services,Asset Management,Canada,9415548928,
III.TO,IMPERIAL METALS CORP,Basic Materials,Copper,Canada,556361664,
IIP.UN.TO,delisted,,,,,
ILV.TO,error,,,,,
ILV.F.TO,delisted,,,,,
IMG.TO,IAMGOLD CORP,Basic Materials,Gold,Canada,1820398976,5222
IMO.TO,IMPERIAL OIL,Energy,Oil & Gas Integrated,Canada,22793089024,5800
IMP.TO,INTERMAP TECHNOLOGIES CORPORATI,Technology,Software—Application,United States,24572030,69
IMV.TO,IMV INC,Healthcare,Biotechnology,Canada,256624688,77
IN.TO,INMED PHARMACEUTICALS INC,Healthcare,Biotechnology,Canada,35181600,
INC.UN.TO,delisted,,,,,
INE.TO,INNERGEX RENEWABLE ENERGY INC.,Utilities,Utilities—Renewable,Canada,3790196992,370
INE.DB.B.TO,error,,,,,
INE.DB.C.TO,error,,,,,
INE.PR.A.TO,error,,,,,
INE.PR.C.TO,error,,,,,
INF.UN.TO,delisted,,,,,
INO.UN.TO,delisted,,,,,
INOC.TO,error,,,,,
INQ.TO,"INSCAPE CORP., SV",Consumer Cyclical,"Furnishings, Fixtures & Appliances",Canada,13374051,
INV.TO,INV METALS INC.,Basic Materials,Other Industrial Metals & Mining,Canada,65335692,33
IPCI.TO,INTELLIPHARMACEUTICS INTERNATIO,Healthcare,Biotechnology,Canada,5327572,13
IPCO.TO,INTERNATIONAL PETROLEUM CORPORA,Energy,Oil & Gas E&P,Canada,656158144,
IPL.TO,INTER PIPELINE LTD,Energy,Oil & Gas Midstream,Canada,7695556096,
IPO.TO,INPLAY OIL CORP,Energy,Oil & Gas E&P,Canada,35493432,
IQD.TO,error,,,,,
IQD.B.TO,delisted,,,,,
ISIF.TO,error,,,,,
ISV.TO,INFORMATION SERVICES CORPORATIO,Industrials,Specialty Business Services,Canada,422624992,400
ITE.TO,I3 ENERGY PLC,Energy,Oil & Gas E&P,United Kingdom,115833728,12
ITH.TO,INTERNATIONAL TOWER HILL MINES ,Basic Materials,Gold,Canada,267023968,3
ITP.TO,INTERTAPE POLYMER,Consumer Cyclical,Packaging & Containers,Canada,1697616512,3600
IVN.TO,IVANHOE MINES LTD,Basic Materials,Other Industrial Metals & Mining,Canada,7910638592,710
IVQ.TO,INVESQUE INC CAD,Healthcare,Medical Care Facilities,Canada,180288704,1567
IVQ.DB.U.TO,error,,,,,
IVQ.DB.V.TO,error,,,,,
IVQ.U.TO,delisted,,,,,
JAG.TO,JAGUAR MINING INC,Basic Materials,Gold,Canada,470213280,1160
JAPN.TO,error,,,,,
JAPN.B.TO,delisted,,,,,
JE.TO,JUST ENERGY GROUP INC,Utilities,Utilities—Diversified,Canada,236546720,880
JFS.UN.TO,delisted,,,,,
JOSE.TO,JOSEMARIA RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,211815088,
JOY.TO,JOURNEY ENERGY INC,Energy,Oil & Gas E&P,Canada,33880768,
JWEL.TO,JAMIESON WELLNESS INC,Consumer Defensive,Packaged Foods,Canada,1488056576,
K.TO,KINROSS GOLD CORP.,Basic Materials,Gold,Canada,10633480192,
KBL.TO,KBRO LINEN INC.,Industrials,Specialty Business Services,Canada,452166688,2000
KEG.UN.TO,delisted,,,,,
KEI.TO,KOLIBRI GLOBAL ENERGY INC,Energy,Oil & Gas E&P,United States,24456916,
KEL.TO,KELT EXPLORATION LTD,Energy,Oil & Gas E&P,Canada,495965408,67
KER.TO,delisted,,,,,
KEY.TO,KEYERA CORP,Energy,Oil & Gas Midstream,Canada,5731126784,959
KILO.TO,error,,,,,
KILO.B.TO,delisted,,,,,
KILO.U.TO,delisted,,,,,
KL.TO,KIRKLAND LAKE GOLD LTD,Basic Materials,Gold,Canada,11233699840,
KLS.TO,KELSO TECHNOLOGIES INC,Industrials,Railroads,Canada,72587936,
KMP.UN.TO,delisted,,,,,
KOR.TO,CORVUS GOLD INC,Basic Materials,Gold,Canada,296321216,2
KPT.TO,KP TISSUE INC,Consumer Defensive,Household & Personal Products,Canada,107562024,
KRN.TO,KARNALYTE RESOURCES INC,Basic Materials,Agricultural Inputs,Canada,9067410,3
KRR.TO,KARORA RESOURCES INC,Basic Materials,Gold,Canada,492454688,
KRR.WT.TO,delisted,,,,,
KXS.TO,KINAXIS INC,Technology,Software—Application,Canada,4025235712,
L.TO,LOBLAW CO,Consumer Defensive,Grocery Stores,Canada,23783806976,220000
L.PR.B.TO,error,,,,,
LABS.TO,MEDIPHARM LABS CORP,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,119945824,230
LAC.TO,LITHIUM AMERICAS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,2186653440,350
LAM.TO,LARAMIDE RESOURCES LTD.,Basic Materials,Other Industrial Metals & Mining,Canada,84670704,7
LAS.A.TO,delisted,,,,,
LB.TO,LAURENTIAN BANK,Financial Services,Banks—Regional,Canada,1753694208,2900
LB.PR.H.TO,error,,,,,
LB.PR.J.TO,error,,,,,
LBS.TO,LIFE & BANC SPLIT CORP.,Financial Services,Asset Management,Canada,263269616,
LBS.PR.A.TO,error,,,,,
LCS.TO,"BROMPTON LIFECO SPLIT CORP, CLA",Financial Services,Asset Management,Canada,32522102,
LCS.PR.A.TO,error,,,,,
LEAD.TO,error,,,,,
LEAD.B.TO,delisted,,,,,
LEAD.U.TO,delisted,,,,,
LFE.TO,CANADIAN LIFE COMPANIES SPLIT C,Financial Services,Asset Management,Canada,51009224,
LFE.PR.B.TO,error,,,,,
LGD.TO,LIBERTY GOLD CORP,Basic Materials,Gold,Canada,381644000,
LGO.TO,LARGO RESOURCES LTD,Basic Materials,Other Industrial Metals & Mining,Canada,1165605376,436
LGT.A.TO,delisted,,,,,
LGT.B.TO,delisted,,,,,
LIF.TO,LABRADOR IRON ORE ROYALTY CORPO,Basic Materials,Steel,Canada,2410880000,
LIFE.TO,error,,,,,
LIFE.B.TO,delisted,,,,,
LIFE.U.TO,delisted,,,,,
LN.TO,LONCOR RESOURCES INC,Basic Materials,Gold,Canada,98979200,
LNF.TO,LEONS FURNITURE,Consumer Cyclical,Specialty Retail,Canada,1827835264,
LNR.TO,LINAMAR CORP,Consumer Cyclical,Auto Parts,Canada,4820592640,26000
LONG.TO,error,,,,,
LS.TO,error,,,,,
LSPD.TO,LIGHTSPEED POS INC,Technology,Software—Application,Canada,9754972160,1100
LUC.TO,LUCARA DIAMOND CORP,Basic Materials,Other Precious Metals & Mining,Canada,293703776,
LUG.TO,LUNDIN GOLD INC,Basic Materials,Gold,Canada,2193043968,
LUN.TO,LUNDIN MINING CORP.,Basic Materials,Copper,Canada,9571516416,
LXR.TO,LXRANDCO INC,Consumer Cyclical,Specialty Retail,Canada,12525732,56
LXR.WT.TO,error,,,,,
MAG.TO,MAG SILVER CORP.,Basic Materials,Silver,Canada,1821913600,8
MAL.TO,MAGELLAN AERO,Industrials,Aerospace & Defense,Canada,601537216,3400
MARI.TO,MARIMACA COPPER CORP,Basic Materials,Copper,Chile,400315808,
MAV.TO,MAV BEAUTY BRANDS INC,Consumer Defensive,Household & Personal Products,Canada,208473424,101
MAW.TO,MAWSON GOLD LIMITED,Basic Materials,Gold,Canada,63942752,5
MAX.TO,MIDAS GOLD INC,Basic Materials,Gold,Canada,431506112,39
MAXR.TO,MAXAR TECHNOLOGIES INC,Technology,Communication Equipment,United States,3401418240,4300
MAYB.F.TO,delisted,,,,,
MBA.TO,CIBT EDUCATION GROUP INC.,Consumer Defensive,Education & Training Services,Canada,52684448,
MBAL.TO,error,,,,,
MBN.TO,MBN CORPORATION,Financial Services,Asset Management,Canada,27984000,
MBX.TO,MICROBIX J,Healthcare,Biotechnology,Canada,58006908,
MCB.TO,MCCOY GLOBAL INC,Energy,Oil & Gas Equipment & Services,Canada,16959526,97
MCLC.TO,error,,,,,
MCON.TO,error,,,,,
MCSB.TO,error,,,,,
MCSM.TO,error,,,,,
MDC.UN.TO,delisted,,,,,
MDF.TO,MDF COMMERCE INC,Communication Services,Internet Content & Information,Canada,355335296,600
MDI.TO,MAJOR DRILLING GRP,Basic Materials,Other Industrial Metals & Mining,Canada,562066368,2500
MDNA.TO,MEDICENNA THERAPEUTICS CORP,Healthcare,Biotechnology,Canada,261865392,7
MDS.UN.TO,delisted,,,,,
MDVD.TO,error,,,,,
ME.TO,MONETA PORCUPINE J,Basic Materials,Gold,Canada,191080320,
MEE.TO,error,,,,,
MEG.TO,MEG ENERGY CORP.,Energy,Oil & Gas E&P,Canada,2046123520,391
MEME.B.TO,delisted,,,,,
MEQ.TO,MAINSTREET EQ J,Real Estate,Real Estate Services,Canada,751822912,407
MEU.TO,error,,,,,
MFC.TO,MANULIFE FIN,Financial Services,Insurance—Life,Canada,52566962176,37000
MFC.PR.B.TO,error,,,,,
MFC.PR.C.TO,error,,,,,
MFC.PR.F.TO,error,,,,,
MFC.PR.G.TO,error,,,,,
MFC.PR.H.TO,error,,,,,
MFC.PR.I.TO,error,,,,,
MFC.PR.J.TO,error,,,,,
MFC.PR.K.TO,error,,,,,
MFC.PR.L.TO,error,,,,,
MFC.PR.M.TO,error,,,,,
MFC.PR.N.TO,error,,,,,
MFC.PR.O.TO,error,,,,,
MFC.PR.P.TO,error,,,,,
MFC.PR.Q.TO,error,,,,,
MFC.PR.R.TO,error,,,,,
MFI.TO,MAPLE LEAF FOODS,Consumer Defensive,Packaged Foods,Canada,3456430848,13500
MFT.TO,error,,,,,
MG.TO,MAGNA INTERNATIONAL INC,Consumer Cyclical,Auto Parts,Canada,32965079040,158000
MGA.TO,MEGA URANIUM LTD.,Energy,Uranium,Canada,68643200,1
MGAB.TO,error,,,,,
MGB.TO,error,,,,,
MGRW.TO,error,,,,,
MHC.U.TO,delisted,,,,,
MI.UN.TO,delisted,,,,,
MIC.TO,SAGEN MI CANADA INC,Financial Services,Insurance—Specialty,Canada,3752255232,
MID.UN.TO,delisted,,,,,
MIN.TO,EXCELSIOR MINING CORP,Basic Materials,Other Industrial Metals & Mining,United States,211303392,
MIND.TO,error,,,,,
MINT.TO,error,,,,,
MINT.B.TO,delisted,,,,,
MIVG.TO,error,,,,,
MKB.TO,error,,,,,
MKC.TO,error,,,,,
MKP.TO,MCAN MORTGAGE CORPORATION,Financial Services,Mortgage Finance,Canada,404593696,112
MKZ.UN.TO,delisted,,,,,
MLD.UN.TO,delisted,,,,,
MMP.UN.TO,delisted,,,,,
MMX.TO,MAVERIX METALS INC,Basic Materials,Other Precious Metals & Mining,Canada,926422592,9
MND.TO,MANDALAY RESOURCES CORPORATION,Basic Materials,Gold,Canada,182472400,
MNS.TO,error,,,,,
MNS.U.TO,delisted,,,,,
MNT.TO,error,,,,,
MNT.U.TO,delisted,,,,,
MOGO.TO,MOGO INC,Technology,Software—Application,Canada,501275712,
MOGO.DB.TO,error,,,,,
MOGO.WT.TO,delisted,,,,,
MOZ.TO,MARATHON GOLD CORPORATION,Basic Materials,Gold,Canada,477777568,
MPC.TO,MADISON PAC CL B,Real Estate,Real Estate Services,Canada,221018240,10
MPC.C.TO,error,,,,,
MPCF.TO,error,,,,,
MPCT.UN.TO,delisted,,,,,
MPVD.TO,MOUNTAIN PROVINCE DIAMONDS INC,Basic Materials,Other Precious Metals & Mining,Canada,109416832,10
MQR.TO,error,,,,,
MR.DB.A.TO,error,,,,,
MR.DB.B.TO,error,,,,,
MR.UN.TO,delisted,,,,,
MRC.TO,MORGUARD CORP.,Real Estate,Real Estate—Diversified,Canada,1310973056,
MRD.TO,MELCOR DEV,Real Estate,Real Estate—Development,Canada,363340256,126
MRE.TO,MARTINREA INTERNATIONAL INC.,Consumer Cyclical,Auto Parts,Canada,1006887936,15800
MRG.DB.A.TO,error,,,,,
MRG.UN.TO,delisted,,,,,
MRT.DB.TO,error,,,,,
MRT.UN.TO,delisted,,,,,
MRU.TO,METRO INC,Consumer Defensive,Grocery Stores,Canada,14277916672,90000
MSI.TO,MORNEAU SHEPELL INC.,Industrials,Staffing & Employment Services,Canada,2269888256,
MSV.TO,MINCO SILVER CORP.,Basic Materials,Silver,Canada,29292048,
MTL.TO,MULLEN GROUP LTD.,Industrials,Trucking,Canada,1179657344,
MTL.DB.TO,error,,,,,
MTY.TO,MTY FOOD GROUP INC,Consumer Cyclical,Restaurants,Canada,1368246016,1941
MUB.TO,error,,,,,
MULC.TO,error,,,,,
MULC.B.TO,delisted,,,,,
MUMC.TO,error,,,,,
MUMC.B.TO,delisted,,,,,
MUS.TO,error,,,,,
MUSC.TO,error,,,,,
MUSC.B.TO,delisted,,,,,
MUX.TO,MCEWEN MINING INC,Basic Materials,Other Precious Metals & Mining,Canada,619248768,377
MWD.TO,error,,,,,
MX.TO,METHANEX CORP,Basic Materials,Chemicals,Canada,3536111360,1489
MXG.TO,MAXIM POWER CORP.,Utilities,Utilities—Independent Power Producers,Canada,117033520,33
MXU.TO,error,,,,,
NA.TO,NATIONAL BANK OF CANADA,Financial Services,Banks—Diversified,Canada,29084751872,26231
NA.PR.A.TO,error,,,,,
NA.PR.C.TO,error,,,,,
NA.PR.E.TO,error,,,,,
NA.PR.G.TO,error,,,,,
NA.PR.S.TO,error,,,,,
NA.PR.W.TO,error,,,,,
NA.PR.X.TO,error,,,,,
NAC.U.TO,delisted,,,,,
NAC.WT.U.TO,error,,,,,
NALT.TO,error,,,,,
NB.TO,NIOCORP DEVELOPMENTS LTD,Basic Materials,Other Industrial Metals & Mining,United States,331063200,9
NCF.TO,NORTHCLIFF RESOURCES LTD,Basic Materials,Other Industrial Metals & Mining,Canada,9556600,
NCG.TO,error,,,,,
NCM.TO,NEWCREST MINING LIMITED,Basic Materials,Gold,Australia,19436247040,
NCP.TO,NICKEL CREEK PLATINUM CORP,Basic Materials,Other Industrial Metals & Mining,Canada,37891148,
NCU.TO,NEVADA COPPER CORP.,Basic Materials,Copper,United States,305653184,
NCU.WT.TO,delisted,,,,,
NDM.TO,NORTHERN DYNASTY MINERALS LTD.,Basic Materials,Other Industrial Metals & Mining,Canada,397056640,
NDM.WT.B.TO,error,,,,,
NEO.TO,NEO PERFORMANCE MATERIALS INC,Basic Materials,Specialty Chemicals,Canada,741341376,1805
NEPT.TO,NEPTUNE WELLNESS SOLUTIONS INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,281338080,165
NEXA.TO,NEXA RESOURCES SA,Basic Materials,Other Industrial Metals & Mining,Luxembourg,1694227712,
NEXT.TO,NEXTSOURCE MATERIALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,247984272,
NFAM.TO,error,,,,,
NFI.TO,NFI GROUP INC,Consumer Cyclical,Auto Manufacturers,Canada,1904245760,
NG.TO,NOVAGOLD RES INC.,Basic Materials,Gold,Canada,3773860352,13
NGD.TO,NEW GOLD INC.,Basic Materials,Gold,Canada,1394370688,
NGPE.TO,error,,,,,
NGT.TO,NEWMONT CORPORATION,Basic Materials,Gold,United States,62095020032,14300
NHF.UN.TO,delisted,,,,,
NHK.TO,NIGHTHAWK GOLD CORP,Basic Materials,Gold,Canada,50933500,3
NHYB.TO,error,,,,,
NIF.UN.TO,delisted,,,,,
NML.TO,delisted,,,,,
NOA.TO,NORTH AMERICAN CONSTRUCTION GRO,Energy,Oil & Gas Equipment & Services,Canada,406714208,
NOA.DB.A.TO,error,,,,,
NOVB.F.TO,delisted,,,,,
NPI.TO,NORTHLAND POWER INC.,Utilities,Utilities—Renewable,Canada,9121955840,1150
NPI.PR.A.TO,error,,,,,
NPI.PR.B.TO,error,,,,,
NPI.PR.C.TO,error,,,,,
NPK.TO,VERDE AGRITECH PLC,Basic Materials,Agricultural Inputs,Brazil,80266392,69
NPRF.TO,error,,,,,
NREA.TO,error,,,,,
NRI.TO,delisted,,,,,
NSCB.TO,error,,,,,
NSCE.TO,error,,,,,
NSGE.TO,error,,,,,
NSR.TO,NOMAD ROYALTY COMPANY LTD,Basic Materials,Other Precious Metals & Mining,Canada,558875840,
NTR.TO,NUTRIEN LTD,Basic Materials,Agricultural Inputs,Canada,40124612608,23100
NUAG.TO,NEW PACIFIC METALS CORP,Basic Materials,Other Precious Metals & Mining,Canada,834876800,
NVA.TO,NUVISTA ENERGY LTD.,Energy,Oil & Gas E&P,Canada,535233632,
NVCN.TO,NEOVASC INC,Healthcare,Medical Devices,Canada,95117416,71
NVEI.TO,NUVEI CORPORATION,Technology,Information Technology Services,Canada,10022996992,
NVEI.U.TO,delisted,,,,,
NVU.UN.TO,delisted,,,,,
NWC.TO,THE NORTH WEST COMPANY INC,Consumer Defensive,Grocery Stores,Canada,1755611648,7633
NWH.DB.E.TO,error,,,,,
NWH.DB.F.TO,error,,,,,
NWH.DB.G.TO,error,,,,,
NWH.UN.TO,delisted,,,,,
NXE.TO,NEXGEN ENERGY LTD,Energy,Uranium,Canada,2069762944,32
NXF.TO,error,,,,,
NXF.B.TO,delisted,,,,,
NXJ.TO,NEXJ SYSTEMS INC,Technology,Software—Application,Canada,13222368,114
NZC.TO,NORZINC LTD,Basic Materials,Other Industrial Metals & Mining,Canada,44466320,
NZC.RT.TO,delisted,,,,,
OBE.TO,OBSIDIAN ENERGY LTD,Energy,Oil & Gas E&P,Canada,151443360,
OGC.TO,OCEANAGOLD CORPORATION,Basic Materials,Gold,Australia,1330560000,
OGD.TO,ORBIT GARANT DRILLING INC.,Basic Materials,Other Industrial Metals & Mining,Canada,34060056,1100
OGI.TO,ORGANIGRAM HOLDINGS INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,1292782592,516
OLA.TO,ORLA MINING LTD,Basic Materials,Gold,Canada,1105158528,124
OLY.TO,OLYMPIA FINANCIAL GROUP INC,Financial Services,Asset Management,Canada,107539328,211
OMI.TO,OROSUR MINING INC,Basic Materials,Gold,Canada,59329308,10
ONC.TO,ONCOLYTICS BIOTECH INC,Healthcare,Biotechnology,Canada,242190144,25
ONC.WT.TO,error,,,,,
ONEB.TO,error,,,,,
ONEQ.TO,error,,,,,
ONEX.TO,ONEX CORPORATION,Financial Services,Asset Management,Canada,7156926976,497
OPS.TO,OPSENS INC,Healthcare,Medical Instruments & Supplies,Canada,191485792,
OPT.TO,OPTIVA INC,Technology,Software—Infrastructure,Canada,175429984,
OR.TO,OSISKO GOLD ROYALTIES LTD,Basic Materials,Gold,Canada,2366088448,
OR.DB.TO,error,,,,,
OR.WT.TO,error,,,,,
ORA.TO,AURA MINERALS  INC.,Basic Materials,Gold,United States,983320640,
OREA.TO,OREA MINING CORP,Basic Materials,Gold,Canada,22517548,
ORL.TO,OROCOBRE LIMITED,Basic Materials,Other Industrial Metals & Mining,Australia,1548084608,
ORV.TO,ORVANA MINERALS J,Basic Materials,Other Precious Metals & Mining,Canada,34155752,
OSB.TO,error,,,,,
OSK.TO,OSISKO MINING INC,Basic Materials,Other Precious Metals & Mining,Canada,1064733120,193
OSP.TO,BROMPTON OIL SPLIT CORP,Financial Services,Asset Management,Canada,1949578,
OSP.PR.A.TO,error,,,,,
OTEX.TO,OPEN TEXT CORPORATION,Technology,Software—Application,Canada,16440872960,14400
OVV.TO,OVINTIV INC,Energy,Oil & Gas E&P,United States,7961842176,1916
OXC.TO,delisted,,,,,
PAAS.TO,PAN AMERICAN SILVER CORP,Basic Materials,Silver,Canada,8135036416,6850
PAT.TO,PATRIOT ONE TECHNOLOGIES INC,Technology,Software—Application,Canada,75364496,69
PAT.WT.B.TO,error,,,,,
PAT.WT.C.TO,error,,,,,
PATH.TO,COUNTERPATH CORPORATION,Technology,Software—Application,Canada,26801962,72
PAYF.TO,error,,,,,
PBD.TO,error,,,,,
PBH.TO,PREMIUM BRANDS HOLDINGS CORPORA,Consumer Defensive,Packaged Foods,Canada,5163449856,
PBH.DB.F.TO,error,,,,,
PBH.DB.G.TO,error,,,,,
PBH.DB.H.TO,error,,,,,
PBI.TO,error,,,,,
PBI.B.TO,delisted,,,,,
PBL.TO,POLLARD BANKNOTE LIMITED,Consumer Cyclical,Gambling,Canada,1363989376,1776
PBY.UN.TO,delisted,,,,,
PCON.TO,error,,,,,
PCOR.TO,error,,,,,
PD.TO,PRECISION DRILLING CORPORATION,Energy,Oil & Gas Drilling,Canada,358420544,3500
PDC.TO,error,,,,,
PDF.TO,error,,,,,
PDIV.TO,error,,,,,
PDV.TO,PRIME DIVIDEND CORP. CL A,Financial Services,Asset Management,Canada,6386247,
PDV.PR.A.TO,error,,,,,
PEA.TO,PIERIDAE ENERGY LIMITED,Energy,Oil & Gas Integrated,Canada,78821000,
PEY.TO,PEYTO EXPLORATION AND DVLPMNT C,Energy,Oil & Gas E&P,Canada,890681344,
PFAE.TO,error,,,,,
PFB.TO,PFB CORP,Industrials,Building Products & Equipment,Canada,139610384,399
PFH.F.TO,delisted,,,,,
PFIA.TO,error,,,,,
PFL.TO,error,,,,,
PFLS.TO,error,,,,,
PFMN.TO,error,,,,,
PFMS.TO,error,,,,,
PG.TO,PREMIER GOLD MINES LTD.,Basic Materials,Gold,Canada,671827840,
PGI.UN.TO,delisted,,,,,
PHE.TO,error,,,,,
PHE.B.TO,delisted,,,,,
PHO.TO,PHOTON CONTROL INC,Technology,Scientific & Technical Instruments,Canada,261587504,142
PHR.TO,error,,,,,
PHW.TO,error,,,,,
PHX.TO,PHX ENERGY SERVICES CORP.,Energy,Oil & Gas Drilling,Canada,142468592,438
PHYS.TO,error,,,,,
PHYS.U.TO,delisted,,,,,
PIC.A.TO,delisted,,,,,
PIC.PR.A.TO,error,,,,,
PID.TO,error,,,,,
PIF.TO,POLARIS INFRASTRUCTURE INC,Utilities,Utilities—Renewable,Canada,367993408,123
PIF.DB.TO,error,,,,,
PIN.TO,error,,,,,
PINC.TO,error,,,,,
PINV.TO,error,,,,,
PKI.TO,PARKLAND CORPORATION,Energy,Oil & Gas Refining & Marketing,Canada,5693048320,
PL.TO,PINNACLE RENEWABLE ENERGY INC,Basic Materials,Lumber & Wood Production,Canada,373627520,
PLC.TO,PARK LAWN CORPORATION,Consumer Cyclical,Personal Services,Canada,893402304,1827
PLC.DB.TO,delisted,,,,,
PLDI.TO,error,,,,,
PLV.TO,error,,,,,
PLZ.DB.E.TO,error,,,,,
PLZ.UN.TO,delisted,,,,,
PMB.UN.TO,delisted,,,,,
PME.TO,SENTRY SELECT PRIMARY METALS CO,Basic Materials,Gold,Canada,37888112,
PMIF.TO,error,,,,,
PMIF.U.TO,delisted,,,,,
PMM.TO,error,,,,,
PMN.TO,PROMIS NEUROSCIENCES INC,Healthcare,Biotechnology,Canada,55048892,
PMNT.TO,error,,,,,
PMT.TO,PERPETUAL ENERGY INC,Energy,Oil & Gas E&P,Canada,12818691,
PMTS.TO,CPI CARD GROUP INC,Industrials,Business Equipment & Supplies,United States,222789344,1000
PNC.A.TO,delisted,,,,,
PNC.B.TO,delisted,,,,,
PNE.TO,PINE CLIFF ENERGY LTD,Energy,Oil & Gas E&P,Canada,93879520,
PNP.TO,PINETREE CAPITAL LTD,Financial Services,Capital Markets,Canada,21708480,2
POM.TO,POLYMET MINING CORP.,Basic Materials,Other Industrial Metals & Mining,United States,402936000,
POU.TO,PARAMOUNT RESOURCES LTD.,Energy,Oil & Gas E&P,Canada,1443981312,497
POW.TO,"POWER CORPORATION OF CANADA, SV",Financial Services,Insurance—Life,Canada,22552510464,
POW.PR.A.TO,error,,,,,
POW.PR.B.TO,error,,,,,
POW.PR.C.TO,error,,,,,
POW.PR.D.TO,error,,,,,
POW.PR.F.TO,error,,,,,
POW.PR.G.TO,error,,,,,
PPL.TO,PEMBINA PIPELINE CORPORATION,Energy,Oil & Gas Midstream,Canada,19957649408,2623
PPL.PF.A.TO,error,,,,,
PPL.PF.C.TO,error,,,,,
PPL.PF.E.TO,error,,,,,
PPL.PR.A.TO,error,,,,,
PPL.PR.C.TO,error,,,,,
PPL.PR.E.TO,error,,,,,
PPL.PR.G.TO,error,,,,,
PPL.PR.I.TO,error,,,,,
PPL.PR.K.TO,error,,,,,
PPL.PR.M.TO,error,,,,,
PPL.PR.O.TO,error,,,,,
PPL.PR.Q.TO,error,,,,,
PPL.PR.S.TO,error,,,,,
PPR.TO,PRAIRIE PROVIDENT RESOURCES INC,Energy,Oil & Gas E&P,Canada,7040770,32
PPS.TO,error,,,,,
PR.TO,error,,,,,
PRA.TO,error,,,,,
PREF.TO,error,,,,,
PRM.TO,BIG PHARMA SPLIT CORP,Financial Services,Asset Management,Canada,18098022,
PRM.PR.A.TO,error,,,,,
PRMW.TO,PRIMO WATER CORPORATION,Consumer Defensive,Beverages—Non-Alcoholic,United States,3240361728,8880
PRN.TO,PROFOUND MEDICAL CORP,Healthcare,Medical Devices,Canada,489189504,109
PRP.TO,error,,,,,
PRQ.TO,PETRUS RESOURCES LTD,Energy,Oil & Gas E&P,Canada,21519190,16
PRU.TO,PERSEUS MINING LIMITED,Basic Materials,Gold,Australia,1332250368,
PRV.UN.TO,delisted,,,,,
PSA.TO,error,,,,,
PSB.TO,error,,,,,
PSD.TO,PULSE SEISMIC INC.,Energy,Oil & Gas Equipment & Services,Canada,86069280,16
PSI.TO,PASON SYSTEMS INC.,Energy,Oil & Gas Equipment & Services,Canada,743646528,
PSK.TO,PRAIRIESKY ROYALTY LTD,Energy,Oil & Gas E&P,Canada,3070374912,58
PSLV.TO,error,,,,,
PSLV.U.TO,delisted,,,,,
PSU.U.TO,delisted,,,,,
PSY.TO,error,,,,,
PTB.TO,error,,,,,
